plot_row,plot_column,plant_id,SF16h_HGT1_120,SF16h_HGT2_120,SF16h_HGT3_120,SF16h_TWT_120,SF16h_WTP_120,SF16h_WTL_120,SF16h_PAN1_120,SF16h_PAN2_120,SF16h_PAN3_120,2016_07_13-14_Leaf_Necrosis,2016_07_13-14_vegetation_index,2016_08_05-08_vegetation_index,2016_07_13_BAP_Leaf_Area,2016_07_13_laser_plant_height,2016_07_light_interception,2016_08_light_interception,2016_09_light_interception,gps_eastings_UTMzone17N,gps_northings_UTMzone17N,accession_photoperiod,accession_type,accession_origin,accession_race,plot_id,Notes,x_of_y,plot_plan_tag,plot_plan_con,plot_plan_barcode,plot_plan_end
57 && 58 && 59 && 60,24,PI_255239,119,135,93,0.90,,0.76,,,,0.60057,0.048406,0.057449,0.14244,0.14139,,0.82345,10.7794,340657.2415 && 340656.5435 && 340656.087 && 340655.389,3832757.995 && 3832758.23 && 3832759.005 && 3832759.235,PHOTOPERIOD_SENSITIVE,Sweet,Mexico,Kafir-bicolor,SF-BE-r2-p2677 && SF-BE-r2-p2678 && SF-BE-r2-p2679 && SF-BE-r2-p2680,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2677 && BMS.SF-BE-r2-p2679 && PAN.SF-BE-r2-p2679 && LEF.SF-BE-r2-p2679,ANTHESIS && MATURITY
57 && 58 && 59 && 60,25,PI_563355,43,46,42,0.36,,0.29,,,,0.50833,0.035868,0.056837,0.18685,0.18953,,2.8901,10.797,340658.84 && 340658.1415 && 340657.604 && 340656.906,3832762.53 && 3832762.76 && 3832763.31 && 3832763.545,PHOTOPERIOD_SENSITIVE,Cellulosic,Burkina Faso,Guinea-caudatum,SF-BE-r2-p2729 && SF-BE-r2-p2730 && SF-BE-r2-p2731 && SF-BE-r2-p2732,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2729 && BMS.SF-BE-r2-p2731 && PAN.SF-BE-r2-p2731 && LEF.SF-BE-r2-p2731,ANTHESIS && MATURITY
57 && 58 && 59 && 60,26,PI_329644,,,,,,,,,,0.51322,0.044472,0.05508,0.14832,0.22073,,4.5258,8.3612,340660.379 && 340659.681 && 340659.142 && 340658.4445,3832766.89 && 3832767.125 && 3832767.675 && 3832767.91,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,SF-BE-r2-p2781 && SF-BE-r2-p2782 && SF-BE-r2-p2783 && SF-BE-r2-p2784,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2781 && BMS.SF-BE-r2-p2783 && PAN.SF-BE-r2-p2783 && LEF.SF-BE-r2-p2783,ANTHESIS && MATURITY
57 && 58 && 59 && 60,27,PI_329864,72,58,48,0.42,,0.34,,,,0.10978,0.071854,0.05803,0.23355,0.21614,,4.5005,7.2178,340661.9025 && 340661.2045 && 340660.665 && 340659.967,3832771.205 && 3832771.44 && 3832772.0 && 3832772.235,PHOTOPERIOD_INSENSITIVE,Sweet,Ethiopia,,SF-BE-r2-p2833 && SF-BE-r2-p2834 && SF-BE-r2-p2835 && SF-BE-r2-p2836,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2833 && BMS.SF-BE-r2-p2835 && PAN.SF-BE-r2-p2835 && LEF.SF-BE-r2-p2835,ANTHESIS && MATURITY
57 && 58 && 59 && 60,28,PI_562732,136,164,133,1.11,,0.97,,,,0.15627,0.080575,0.048203,0.32977,0.37714,,18.3683,38.3954,340663.3995 && 340662.7015 && 340662.1615 && 340661.464,3832775.445 && 3832775.685 && 3832776.245 && 3832776.48,PHOTOPERIOD_SENSITIVE,Sweet,Mexico,Durra-caudatum,SF-BE-r2-p2885 && SF-BE-r2-p2886 && SF-BE-r2-p2887 && SF-BE-r2-p2888,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2885 && BMS.SF-BE-r2-p2887 && PAN.SF-BE-r2-p2887 && LEF.SF-BE-r2-p2887,ANTHESIS && MATURITY
57 && 58 && 59 && 60,29,PI_329569,166,168,174,1.37,,1.19,,,,0.67418,0.033182,0.069168,0.31022,0.54674,,59.349,18.3216,340664.8425 && 340664.1465 && 340663.6795 && 340662.983,3832779.43 && 3832779.66 && 3832780.315 && 3832780.545,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,SF-BE-r2-p2933 && SF-BE-r2-p2934 && SF-BE-r2-p2935 && SF-BE-r2-p2936,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2933 && BMS.SF-BE-r2-p2935 && PAN.SF-BE-r2-p2935 && LEF.SF-BE-r2-p2935,ANTHESIS && MATURITY
57 && 58 && 59 && 60,30,PI_562897,75,84,81,0.25,,0.22,,,,0.68611,0.063232,0.064444,0.40294,0.4552,,17.8309,13.3219,340666.3395 && 340665.644 && 340665.195 && 340664.499,3832783.68 && 3832783.91 && 3832784.625 && 3832784.86,PHOTOPERIOD_SENSITIVE,Cellulosic,Burkina Faso,Guinea,SF-BE-r2-p2933 && SF-BE-r2-p2965 && SF-BE-r2-p2934 && SF-BE-r2-p2966 && SF-BE-r2-p2935 && SF-BE-r2-p2967 && SF-BE-r2-p2936 && SF-BE-r2-p2968,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2965 && BMS.SF-BE-r2-p2967 && PAN.SF-BE-r2-p2967 && LEF.SF-BE-r2-p2967,ANTHESIS && MATURITY
57 && 58 && 59 && 60,31,PI_152961,109,94,116,0.67,,0.54,,,,0.72821,0.052557,0.068184,0.31726,0.26838,,18.0895,29.8031,340667.8985 && 340667.2035 && 340666.7045 && 340666.0095,3832788.1 && 3832788.335 && 3832788.92 && 3832789.155,PHOTOPERIOD_INSENSITIVE,Sweet,Sudan,,SF-BE-r2-p2933 && SF-BE-r2-p2997 && SF-BE-r2-p2934 && SF-BE-r2-p2998 && SF-BE-r2-p2935 && SF-BE-r2-p2999 && SF-BE-r2-p2936 && SF-BE-r2-p3000,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2997 && BMS.SF-BE-r2-p2999 && PAN.SF-BE-r2-p2999 && LEF.SF-BE-r2-p2999,ANTHESIS && MATURITY
57 && 58 && 59 && 60,32,PI_153877,56,67,58,0.34,,0.28,,,,0.99963,0.038107,0.048488,0.17845,0.23039,,1.5258,5.5996,340669.435 && 340668.7405 && 340668.2345 && 340667.54,3832792.46 && 3832792.695 && 3832793.27 && 3832793.505,PHOTOPERIOD_SENSITIVE,Cellulosic,Kenya,Guinea,SF-BE-r2-p2933 && SF-BE-r2-p3029 && SF-BE-r2-p2934 && SF-BE-r2-p3030 && SF-BE-r2-p2935 && SF-BE-r2-p3031 && SF-BE-r2-p2936 && SF-BE-r2-p3032,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p3029 && BMS.SF-BE-r2-p3031 && PAN.SF-BE-r2-p3031 && LEF.SF-BE-r2-p3031,ANTHESIS && MATURITY
61 && 62 && 63 && 64,1,PI_563330,133,139,152,0.67,,0.55,,,,0.0028248,,0.021681,0.17961,0.61919,8.2825,43.6853,10.0992,340619.861 && 340619.1705 && 340618.3465 && 340617.656,3832660.145 && 3832660.375 && 3832660.54 && 3832660.765,PHOTOPERIOD_SENSITIVE,Sweet,Ethiopia,Durra,SF-BE-r2-p1545 && SF-BE-r2-p1546 && SF-BE-r2-p1547 && SF-BE-r2-p1548,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p1545 && BMS.SF-BE-r2-p1547 && PAN.SF-BE-r2-p1547 && LEF.SF-BE-r2-p1547,ANTHESIS && MATURITY
61 && 62 && 63 && 64,2,PI_563196,156,155,182,0.59,,0.48,,,,0.99956,0.099956,0.063308,0.19005,0.50848,8.8507,21.0395,25.6648,340621.4145 && 340620.7255 && 340619.905 && 340619.2155,3832664.565 && 3832664.795 && 3832664.965 && 3832665.195,PHOTOPERIOD_SENSITIVE,Cellulosic,Kenya,Guinea-caudatum,SF-BE-r2-p1577 && SF-BE-r2-p1578 && SF-BE-r2-p1579 && SF-BE-r2-p1580,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p1577 && BMS.SF-BE-r2-p1579 && PAN.SF-BE-r2-p1579 && LEF.SF-BE-r2-p1579,ANTHESIS && MATURITY
61 && 62 && 63 && 64,3,PI_329310,169,139,189,1.38,,1.10,,,,0.66667,0.03527,0.066435,0.30494,0.44395,9.2509,39.1928,24.3618,340622.935 && 340622.2455 && 340621.41 && 340620.72,3832668.885 && 3832669.115 && 3832669.24 && 3832669.47,PHOTOPERIOD_SENSITIVE,Sweet,Ethiopia,,SF-BE-r2-p1609 && SF-BE-r2-p1610 && SF-BE-r2-p1611 && SF-BE-r2-p1612,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p1609 && BMS.SF-BE-r2-p1611 && PAN.SF-BE-r2-p1611 && LEF.SF-BE-r2-p1611,ANTHESIS && MATURITY
61 && 62 && 63 && 64,4,PI_453696,115,111,120,1.41,,1.15,,,,0.99974,0.064352,0.068016,0.21033,0.36752,6.8485,15.5189,31.1251,340624.3055 && 340623.6105 && 340622.7995 && 340622.105,3832673.215 && 3832673.445 && 3832673.415 && 3832673.65,,,,,SF-BE-r2-p1641 && SF-BE-r2-p1642 && SF-BE-r2-p1643 && SF-BE-r2-p1644,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p1641 && BMS.SF-BE-r2-p1643 && PAN.SF-BE-r2-p1643 && LEF.SF-BE-r2-p1643,ANTHESIS && MATURITY
61 && 62 && 63 && 64,5,PI_569458,110,107,114,0.61,,0.48,,,,0.66476,0.045387,0.073809,0.20451,0.36212,12.2822,45.4752,24.846,340625.846 && 340625.152 && 340624.2995 && 340623.605,3832677.585 && 3832677.82 && 3832677.675 && 3832677.91,PHOTOPERIOD_SENSITIVE,Cellulosic,,Caudatum,SF-BE-r2-p1693 && SF-BE-r2-p1694 && SF-BE-r2-p1695 && SF-BE-r2-p1696,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p1693 && BMS.SF-BE-r2-p1695 && PAN.SF-BE-r2-p1695 && LEF.SF-BE-r2-p1695,ANTHESIS && MATURITY
61 && 62 && 63 && 64,6,PI_330184,181,150,175,1.10,,0.90,,,,0.79394,0.058238,0.086232,0.15491,0.41283,6.3826,32.3314,34.2689,340627.347 && 340626.6525 && 340625.745 && 340625.05,3832681.845 && 3832682.08 && 3832681.78 && 3832682.015,PHOTOPERIOD_SENSITIVE,Sweet,Ethiopia,,SF-BE-r2-p1745 && SF-BE-r2-p1746 && SF-BE-r2-p1747 && SF-BE-r2-p1748,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p1745 && BMS.SF-BE-r2-p1747 && PAN.SF-BE-r2-p1747 && LEF.SF-BE-r2-p1747,ANTHESIS && MATURITY
61 && 62 && 63 && 64,7,PI_329618,141,151,164,2.41,,2.04,,,,0.86543,0.038864,0.088835,0.18499,0.49805,11.074,21.108,43.0892,340628.8705 && 340628.175 && 340627.272 && 340626.577,3832686.17 && 3832686.405 && 3832686.115 && 3832686.35,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,SF-BE-r2-p1797 && SF-BE-r2-p1798 && SF-BE-r2-p1799 && SF-BE-r2-p1800,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p1797 && BMS.SF-BE-r2-p1799 && PAN.SF-BE-r2-p1799 && LEF.SF-BE-r2-p1799,ANTHESIS && MATURITY
61 && 62 && 63 && 64,8,PI_570373,133,168,146,1.00,,0.84,,,,0.87776,0.029966,0.085394,0.19625,0.34747,7.2408,56.2118,34.2031,340630.421 && 340629.725 && 340628.875 && 340628.179,3832690.575 && 3832690.805 && 3832690.665 && 3832690.9,PHOTOPERIOD_SENSITIVE,Cellulosic,Sudan,Guinea-caudatum,SF-BE-r2-p1849 && SF-BE-r2-p1850 && SF-BE-r2-p1851 && SF-BE-r2-p1852,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p1849 && BMS.SF-BE-r2-p1851 && PAN.SF-BE-r2-p1851 && LEF.SF-BE-r2-p1851,ANTHESIS && MATURITY
61 && 62 && 63 && 64,9,PI_156330,130,132,115,1.42,,1.16,,,,0.97726,0.041076,0.077856,0.053296,0.26394,8.6802,38.7354,34.8224,340631.9005 && 340631.2035 && 340630.4125 && 340629.716,3832694.775 && 3832695.005 && 3832695.035 && 3832695.265,PHOTOPERIOD_SENSITIVE,Cellulosic,Zambia,Durra-caudatum,SF-BE-r2-p1901 && SF-BE-r2-p1902 && SF-BE-r2-p1903 && SF-BE-r2-p1904,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p1901 && BMS.SF-BE-r2-p1903 && PAN.SF-BE-r2-p1903 && LEF.SF-BE-r2-p1903,ANTHESIS && MATURITY
61 && 62 && 63 && 64,10,PI_152728,93,85,86,0.73,,0.51,,,,0.77794,,0.07134,0.16749,0.1983,5.5778,18.5241,35.9608,340633.42 && 340632.7235 && 340631.904 && 340631.208,3832699.085 && 3832699.315 && 3832699.265 && 3832699.5,PHOTOPERIOD_SENSITIVE,Cellulosic,Sudan,Durra,SF-BE-r2-p1953 && SF-BE-r2-p1954 && SF-BE-r2-p1955 && SF-BE-r2-p1956,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p1953 && BMS.SF-BE-r2-p1955 && PAN.SF-BE-r2-p1955 && LEF.SF-BE-r2-p1955,ANTHESIS && MATURITY
61 && 62 && 63 && 64,11,PI_570038,67,70,76,0.39,,0.27,,,,0.96547,,0.067367,0.23302,0.35907,4.7501,23.883,18.9238,340634.9725 && 340634.277 && 340633.401 && 340632.706,3832703.495 && 3832703.73 && 3832703.52 && 3832703.755,PHOTOPERIOD_SENSITIVE,Cellulosic,,Kafir-caudatum,SF-BE-r2-p2005 && SF-BE-r2-p2006 && SF-BE-r2-p2007 && SF-BE-r2-p2008,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2005 && BMS.SF-BE-r2-p2007 && PAN.SF-BE-r2-p2007 && LEF.SF-BE-r2-p2007,ANTHESIS && MATURITY
61 && 62 && 63 && 64,12,PI_570400,85,66,82,0.47,,0.39,,,,0.72907,0.065529,0.093004,0.21526,0.23617,10.1128,20.5004,41.7303,340636.502 && 340635.806 && 340634.8745 && 340634.179,3832707.835 && 3832708.07 && 3832707.705 && 3832707.94,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,SF-BE-r2-p2057 && SF-BE-r2-p2058 && SF-BE-r2-p2059 && SF-BE-r2-p2060,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2057 && BMS.SF-BE-r2-p2059 && PAN.SF-BE-r2-p2059 && LEF.SF-BE-r2-p2059,ANTHESIS && MATURITY
61 && 62 && 63 && 64,13,PI_329510,124,120,126,0.74,,0.61,,,,0.99325,0.047269,0.06971,0.23538,0.40555,7.3631,24.5468,10.4286,340638.014 && 340637.3185 && 340636.4035 && 340635.708,3832712.13 && 3832712.365 && 3832712.045 && 3832712.28,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,SF-BE-r2-p2109 && SF-BE-r2-p2110 && SF-BE-r2-p2111 && SF-BE-r2-p2112,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2109 && BMS.SF-BE-r2-p2111 && PAN.SF-BE-r2-p2111 && LEF.SF-BE-r2-p2111,ANTHESIS && MATURITY
61 && 62 && 63 && 64,14,PI_329511,122,159,119,0.73,,0.57,,,,0.99847,0.056982,0.068932,0.066514,0.34571,8.5317,21.026,35.7773,340639.5 && 340638.806 && 340637.9435 && 340637.2495,3832716.35 && 3832716.59 && 3832716.42 && 3832716.66,PHOTOPERIOD_SENSITIVE,Sweet,Ethiopia,,SF-BE-r2-p2161 && SF-BE-r2-p2162 && SF-BE-r2-p2163 && SF-BE-r2-p2164,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2161 && BMS.SF-BE-r2-p2163 && PAN.SF-BE-r2-p2163 && LEF.SF-BE-r2-p2163,ANTHESIS && MATURITY
61 && 62 && 63 && 64,15,PI_455301,125,127,127,0.95,,0.80,,,,0.9789,0.030376,0.069668,0.045563,0.39588,8.0348,22.4146,29.4633,340641.025 && 340640.3305 && 340639.4185 && 340638.724,3832720.68 && 3832720.92 && 3832720.605 && 3832720.84,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,Kafir-durra,SF-BE-r2-p2213 && SF-BE-r2-p2214 && SF-BE-r2-p2215 && SF-BE-r2-p2216,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2213 && BMS.SF-BE-r2-p2215 && PAN.SF-BE-r2-p2215 && LEF.SF-BE-r2-p2215,ANTHESIS && MATURITY
61 && 62 && 63 && 64,16,PI_569453,66,70,54,0.33,,0.23,,,,0.98197,0.058987,0.069511,0.099932,0.32868,5.1324,18.7596,19.9813,340642.516 && 340641.82 && 340640.884 && 340640.188,3832724.91 && 3832725.145 && 3832724.765 && 3832725.0,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,SF-BE-r2-p2265 && SF-BE-r2-p2266 && SF-BE-r2-p2267 && SF-BE-r2-p2268,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2265 && BMS.SF-BE-r2-p2267 && PAN.SF-BE-r2-p2267 && LEF.SF-BE-r2-p2267,ANTHESIS && MATURITY
61 && 62 && 63 && 64,17,PI_329585,80,95,64,0.51,,0.40,,,,0.78868,0.037996,0.058101,0.17953,0.26307,3.8113,1.8801,12.4626,340644.0215 && 340643.3245 && 340642.381 && 340641.6845,3832729.18 && 3832729.415 && 3832729.015 && 3832729.25,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,SF-BE-r2-p2317 && SF-BE-r2-p2318 && SF-BE-r2-p2319 && SF-BE-r2-p2320,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2317 && BMS.SF-BE-r2-p2319 && PAN.SF-BE-r2-p2319 && LEF.SF-BE-r2-p2319,ANTHESIS && MATURITY
61 && 62 && 63 && 64,18,PI_329465,122,118,119,0.55,,0.44,,,,0.77456,0.069145,0.073907,0.12862,0.26861,4.7413,13.3975,12.8285,340645.531 && 340644.8345 && 340643.892 && 340643.195,3832733.465 && 3832733.7 && 3832733.305 && 3832733.54,PHOTOPERIOD_SENSITIVE,Sweet,Ethiopia,,SF-BE-r2-p2369 && SF-BE-r2-p2370 && SF-BE-r2-p2371 && SF-BE-r2-p2372,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2369 && BMS.SF-BE-r2-p2371 && PAN.SF-BE-r2-p2371 && LEF.SF-BE-r2-p2371,ANTHESIS && MATURITY
61 && 62 && 63 && 64,19,PI_646242,83,81,91,0.60,,0.48,,,,0.53837,0.056748,0.068552,0.22646,0.52881,11.3684,31.6734,26.9438,340647.0465 && 340646.35 && 340645.42 && 340644.7235,3832737.77 && 3832738.005 && 3832737.645 && 3832737.88,PHOTOPERIOD_SENSITIVE,Cellulosic,Uganda,,SF-BE-r2-p2421 && SF-BE-r2-p2422 && SF-BE-r2-p2423 && SF-BE-r2-p2424,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2421 && BMS.SF-BE-r2-p2423 && PAN.SF-BE-r2-p2423 && LEF.SF-BE-r2-p2423,ANTHESIS && MATURITY
61 && 62 && 63 && 64,20,PI_569433,47,48,37,0.35,,0.25,,,,0.99857,0.057261,0.060073,0,0.25059,5.0628,8.9878,20.29,340648.597 && 340647.9005 && 340646.987 && 340646.29,3832742.17 && 3832742.405 && 3832742.09 && 3832742.325,PHOTOPERIOD_SENSITIVE,Cellulosic,,Caudatum,SF-BE-r2-p2473 && SF-BE-r2-p2474 && SF-BE-r2-p2475 && SF-BE-r2-p2476,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2473 && BMS.SF-BE-r2-p2475 && PAN.SF-BE-r2-p2475 && LEF.SF-BE-r2-p2475,ANTHESIS && MATURITY
61 && 62 && 63 && 64,21,PI_329473,159,181,169,0.74,,0.58,,,,0.79535,0.062496,0.062423,0.21779,0.383,5.5899,15.326,11.8205,340650.12 && 340649.422 && 340648.5265 && 340647.8285,3832746.495 && 3832746.725 && 3832746.465 && 3832746.7,PHOTOPERIOD_SENSITIVE,GRAIN,Ethiopia,,SF-BE-r2-p2525 && SF-BE-r2-p2526 && SF-BE-r2-p2527 && SF-BE-r2-p2528,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2525 && BMS.SF-BE-r2-p2527 && PAN.SF-BE-r2-p2527 && LEF.SF-BE-r2-p2527,ANTHESIS && MATURITY
61 && 62 && 63 && 64,22,PI_562994,127,143,125,0.65,,0.53,,,,0.99988,0.062739,0.082915,0.12784,0.33988,8.4788,16.4333,19.9362,340651.624 && 340650.926 && 340650.053 && 340649.3545,3832750.765 && 3832750.995 && 3832750.8 && 3832751.03,PHOTOPERIOD_SENSITIVE,Cellulosic,Nigeria,Guinea,SF-BE-r2-p2577 && SF-BE-r2-p2578 && SF-BE-r2-p2579 && SF-BE-r2-p2580,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2577 && BMS.SF-BE-r2-p2579 && PAN.SF-BE-r2-p2579 && LEF.SF-BE-r2-p2579,ANTHESIS && MATURITY
61 && 62 && 63 && 64,23,PI_329478,63,65,48,0.72,,0.59,,,,0.99967,0.066998,0.055333,0.16118,0.15743,1.1439,1.9891,6.3254,340653.169 && 340652.4715 && 340651.5915 && 340650.894,3832755.15 && 3832755.385 && 3832755.165 && 3832755.4,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,SF-BE-r2-p2629 && SF-BE-r2-p2630 && SF-BE-r2-p2631 && SF-BE-r2-p2632,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2629 && BMS.SF-BE-r2-p2631 && PAN.SF-BE-r2-p2631 && LEF.SF-BE-r2-p2631,ANTHESIS && MATURITY
61 && 62 && 63 && 64,24,PI_329632,56,74,66,0.42,,0.29,,,,0.96925,0.068603,0.082437,0.13025,0.18082,3.4118,2.2702,5.1418,340654.691 && 340653.993 && 340653.067 && 340652.369,3832759.47 && 3832759.705 && 3832759.355 && 3832759.59,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,SF-BE-r2-p2681 && SF-BE-r2-p2682 && SF-BE-r2-p2683 && SF-BE-r2-p2684,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2681 && BMS.SF-BE-r2-p2683 && PAN.SF-BE-r2-p2683 && LEF.SF-BE-r2-p2683,ANTHESIS && MATURITY
61 && 62 && 63 && 64,25,PI_329646,103,94,82,0.84,,0.66,,,,0.57817,0.049453,0.051347,0.11699,0.12935,0.29533,1.0448,15.5064,340656.208 && 340655.5095 && 340654.525 && 340653.827,3832763.775 && 3832764.005 && 3832763.495 && 3832763.73,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,SF-BE-r2-p2733 && SF-BE-r2-p2734 && SF-BE-r2-p2735 && SF-BE-r2-p2736,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2733 && BMS.SF-BE-r2-p2735 && PAN.SF-BE-r2-p2735 && LEF.SF-BE-r2-p2735,ANTHESIS && MATURITY
61 && 62 && 63 && 64,26,PI_563032,105,81,75,0.36,,0.32,,,,0.99985,0.047596,0.071866,0.19346,0.18379,1.5547,2.9337,2.7688,340657.747 && 340657.049 && 340656.0845 && 340655.3865,3832768.145 && 3832768.38 && 3832767.925 && 3832768.16,PHOTOPERIOD_INSENSITIVE,Sweet,Japan,Bicolor,SF-BE-r2-p2785 && SF-BE-r2-p2786 && SF-BE-r2-p2787 && SF-BE-r2-p2788,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2785 && BMS.SF-BE-r2-p2787 && PAN.SF-BE-r2-p2787 && LEF.SF-BE-r2-p2787,ANTHESIS && MATURITY
61 && 62 && 63 && 64,27,PI_273465,81,90,89,0.34,,0.28,,,,0.99957,0.065683,0.07317,0.13008,0.35262,7.4848,19.9799,5.0538,340659.269 && 340658.571 && 340657.6335 && 340656.9355,3832772.465 && 3832772.7 && 3832772.325 && 3832772.56,PHOTOPERIOD_SENSITIVE,Cellulosic,Nigeria,,SF-BE-r2-p2837 && SF-BE-r2-p2838 && SF-BE-r2-p2839 && SF-BE-r2-p2840,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r2-p2837 && BMS.SF-BE-r2-p2839 && PAN.SF-BE-r2-p2839 && LEF.SF-BE-r2-p2839,ANTHESIS && MATURITY
