row,range,plant_id,SF16h_HGT1_120,SF16h_HGT2_120,SF16h_HGT3_120,SF16h_TWT_120,SF16h_WTP_120,SF16h_WTL_120,SF16h_PAN1_120,SF16h_PAN2_120,SF16h_PAN3_120,ADF,AD_ICP,Adj_CP,aNDFom,Ash,Crude_protein,DCAD,Dry_Matter,EE_Fat,Lignin,NEG_OARDC,NEL3x_ADF,NEL3x_OARDC,NEM_OARDC,NFC,SPCP,Starch,TDN_OARDC,WSC_Sugar,Cellulose,Hemicellulose,2016_07_13-14_Leaf_Necrosis,2016_07_13-14_vegetation_index,2016_08_05-08_vegetation_index,2016_07_13_BAP_Leaf_Area,2016_07_13_laser_plant_height,2016_07_light_interception,2016_08_light_interception,2016_09_light_interception,SF16h_HGT_120_MEAN,SF16h_HGT_120_STD,SF16h_PAN_120_MEAN,SF16h_PAN_120_STD,gps_eastings_UTMzone17N,gps_northings_UTMzone17N,accession_photoperiod,accession_type,accession_origin,accession_race,plot_id,Notes,x_of_y,plot_plan_tag,plot_plan_con,plot_plan_barcode,plot_plan_end
45 && 46 && 47 && 48,27,PI_329646,78,83,80,0.65,,0.51,,,,36.39,0.69,14.43,62.08,2.72,12.62,16.28,91.6,1.03,4.47,36.08,73.63,61.37,61.56,21.87,109.76,0.96,67.24,12.63,31.92,27.33,0.58165,0.048015,0.056897 && 0.051594,,,10.8726,1.865 && 28.2281,,80.3333333333,2.05480466766,,,340670.438 && 340669.74 && 340669.1205 && 340668.4225,3832768.715 && 3832768.95 && 3832769.35 && 3832769.585,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,SF-BE-r1-p1289 && SF-BE-r1-p1290 && SF-BE-r1-p1291 && SF-BE-r1-p1292,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p1289 && BMS.SF-BE-r1-p1291 && PAN.SF-BE-r1-p1291 && LEF.SF-BE-r1-p1291,ANTHESIS && MATURITY
45 && 46 && 47 && 48,28,PI_330803,96,99,88,0.67,,0.55,,,,38.39,0.64,13.61,65.02,1.05,10.5,13,91.31,1.01,3.5,37.29,84.31,63.4,61.25,19,66.43,0.97,73.96,12.66,34.89,29,0.52166,0.037602,0.04923 && 0.07225,,,9.0188,12.6799 && 14.2277,,94.3333333333,4.64279609239,,,340671.9285 && 340671.231 && 340670.563 && 340669.8655,3832772.94 && 3832773.18 && 3832773.44 && 3832773.675,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,SF-BE-r1-p1337 && SF-BE-r1-p1338 && SF-BE-r1-p1339 && SF-BE-r1-p1340,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p1337 && BMS.SF-BE-r1-p1339 && PAN.SF-BE-r1-p1339 && LEF.SF-BE-r1-p1339,ANTHESIS && MATURITY
45 && 46 && 47 && 48,29,PI_330796,69,68,66,0.64,,0.52,,,,38.21,0.71,15.09,62.64,0.5,11.64,1.8,90.78,1.03,2.82,40.45,80.11,65.19,65.63,22.32,67.6,1.19,74.04,17.27,35.39,26.75,0.55248,0.046204,0.080522 && 0.053832,,,3.5172,27.4607 && 8.4954,,67.6666666667,1.24721912892,,,340673.427 && 340672.731 && 340672.046 && 340671.3495,3832777.095 && 3832777.325 && 3832777.59 && 3832777.82,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,SF-BE-r1-p1385 && SF-BE-r1-p1386 && SF-BE-r1-p1387 && SF-BE-r1-p1388,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p1385 && BMS.SF-BE-r1-p1387 && PAN.SF-BE-r1-p1387 && LEF.SF-BE-r1-p1387,ANTHESIS && MATURITY
45 && 46 && 47 && 48,30,PI_152733,170,143,168,1.30,,1.05,,,,33.19,0.51,7.91,59.41,2.14,7.91,30.66,90.65,0.92,4.28,36.8,74.2,64.16,60.32,29.02,60.91,0.27,69.66,18.1,28.91,27.92,0.75435,0.044007,0.071561 && 0.080073,,,6.5742,17.1535 && 18.3544,,160.333333333,12.2836838485,,,340674.935 && 340674.239 && 340673.5635 && 340672.868,3832781.375 && 3832781.605 && 3832781.895 && 3832782.13,PHOTOPERIOD_SENSITIVE,Sweet,Sudan,Caudatum,SF-BE-r1-p1433 && SF-BE-r1-p1434 && SF-BE-r1-p1435 && SF-BE-r1-p1436,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p1433 && BMS.SF-BE-r1-p1435 && PAN.SF-BE-r1-p1435 && LEF.SF-BE-r1-p1435,ANTHESIS && MATURITY
45 && 46 && 47 && 48,31,PI_155885,69,62,74,0.35,,0.28,,,,38.95,0.78,17.77,60.54,0.3,14.97,-0.52,90.83,1.13,2.81,42.16,75.66,65.27,68.83,24.23,131.7,0.94,72.93,15.29,36.14,23.78,,,0.082552 && 0.073674,,,11.041,23.4896 && 55.412,,68.3333333333,4.92160768674,,,340676.4345 && 340675.7395 && 340675.044 && 340674.349,3832785.625 && 3832785.86 && 3832786.095 && 3832786.33,PHOTOPERIOD_SENSITIVE,Cellulosic,Tanzania,,SF-BE-r1-p1481 && SF-BE-r1-p1482 && SF-BE-r1-p1483 && SF-BE-r1-p1484,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p1481 && BMS.SF-BE-r1-p1483 && PAN.SF-BE-r1-p1483 && LEF.SF-BE-r1-p1483,ANTHESIS && MATURITY
45 && 46 && 47 && 48,32,PI_329645,108,96,94,0.79,,0.65,,,,32.42,0.61,11.27,58.27,2.04,9.92,21.51,90.83,0.98,4.66,37.87,76.66,63.43,62.14,27.09,80.23,0.63,71.56,17.37,27.76,27.9,,,0.039127,,,3.0881,4.0497 && 6.5839,,99.3333333333,6.18241233033,,,340677.9605 && 340677.2655 && 340676.5685 && 340675.874,3832789.955 && 3832790.19 && 3832790.42 && 3832790.655,PHOTOPERIOD_SENSITIVE,Sweet,Ethiopia,,SF-BE-r1-p1529 && SF-BE-r1-p1530 && SF-BE-r1-p1531 && SF-BE-r1-p1532,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p1529 && BMS.SF-BE-r1-p1531 && PAN.SF-BE-r1-p1531 && LEF.SF-BE-r1-p1531,ANTHESIS && MATURITY
49 && 50 && 51 && 52,1,PI_620072,130,137,120,0.97,,0.82,,,,35.26,0.58,9.08,62.05,2.95,7.82,28.49,91.62,0.88,5.73,31.95,66.66,60.45,56.86,26.97,61.16,0.48,62.77,17.48,29.53,28.31,0.62768,,,0.28536,0.50773 && 0.44247,1.296 && 8.3213,,11.7956 && 36.6686,129.0,6.97614984549,,,340628.9905 && 340628.3 && 340626.7645 && 340626.074,3832656.915 && 3832657.145 && 3832657.87 && 3832658.095,PHOTOPERIOD_SENSITIVE,Cellulosic,Uganda,,SF-BE-r1-p0045 && SF-BE-r1-p0046 && SF-BE-r1-p0047 && SF-BE-r1-p0048,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0045 && BMS.SF-BE-r1-p0047 && PAN.SF-BE-r1-p0047 && LEF.SF-BE-r1-p0047,ANTHESIS && MATURITY
49 && 50 && 51 && 52,2,PI_570042,104,108,88,1.00,,0.79,,,,39.11,0.64,12.07,65.44,2.58,9.77,13.62,91.89,1,4.79,33.48,72.92,60.5,57.61,19.92,79.19,0.7,67.68,12.92,34.32,28.7,0.5156,,,0.36951,0.40004 && 0.25768,5.9393 && 7.2458,,38.4577 && 38.2138,100.0,8.64098759788,,,340630.5205 && 340629.831 && 340628.3055 && 340627.6165,3832661.275 && 3832661.505 && 3832662.245 && 3832662.475,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea-caudatum,SF-BE-r1-p0093 && SF-BE-r1-p0094 && SF-BE-r1-p0095 && SF-BE-r1-p0096,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0093 && BMS.SF-BE-r1-p0095 && PAN.SF-BE-r1-p0095 && LEF.SF-BE-r1-p0095,ANTHESIS && MATURITY
49 && 50 && 51 && 52,3,PI_570076,123,135,117,0.84,,0.66,,,,42.91,0.72,12.54,69.53,2.58,7.82,10.92,92.41,1.05,6.26,29.06,81.13,57.13,52.08,15.36,42.98,0.57,71.3,9.67,36.65,28.29,0.26362,,,0.25751,0.30322 && 0.30589,2.4735 && 5.8595,,28.6906 && 38.3005,125.0,7.48331477355,,,340632.0555 && 340631.3655 && 340629.8315 && 340629.142,3832665.645 && 3832665.875 && 3832666.575 && 3832666.805,PHOTOPERIOD_SENSITIVE,Cellulosic,,Guinea,SF-BE-r1-p0141 && SF-BE-r1-p0142 && SF-BE-r1-p0143 && SF-BE-r1-p0144,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0141 && BMS.SF-BE-r1-p0143 && PAN.SF-BE-r1-p0143 && LEF.SF-BE-r1-p0143,ANTHESIS && MATURITY
49 && 50 && 51 && 52,4,PI_329841,203,197,190,1.26,,1.06,,,,43.37,0.65,9.36,70.84,3.06,7.06,17.84,92.87,0.96,6.44,26.62,70.9,56,49.22,16.17,48.77,0.63,63.02,9.41,36.93,29.66,0.3779,,,0.30065,0.5202 && 0.33356,9.774 && 5.9205,,47.6397 && 44.4913,196.666666667,5.31245915017,,,340633.5525 && 340632.858 && 340631.2525 && 340630.558,3832670.02 && 3832670.255 && 3832670.875 && 3832671.11,PHOTOPERIOD_SENSITIVE,Sweet,Ethiopia,,SF-BE-r1-p0189 && SF-BE-r1-p0190 && SF-BE-r1-p0191 && SF-BE-r1-p0192,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0189 && BMS.SF-BE-r1-p0191 && PAN.SF-BE-r1-p0191 && LEF.SF-BE-r1-p0191,ANTHESIS && MATURITY
49 && 50 && 51 && 52,5,PI_255239,150,131,138,0.83,,0.66,,,,31.37,0.57,8.49,56.65,2.93,8,23.21,90.69,0.91,5.15,36.37,71.44,63.1,60.97,28.96,69.25,0.73,68.56,22.83,26.22,27.35,0.14492,,,0.19866,0.30301 && 0.32843,8.2248 && 2.3715,,30.2636 && 10.7622,139.666666667,7.84573486396,,,340635.0885 && 340634.394 && 340632.787 && 340632.093,3832674.39 && 3832674.625 && 3832675.23 && 3832675.465,PHOTOPERIOD_SENSITIVE,Sweet,Mexico,Kafir-bicolor,SF-BE-r1-p0237 && SF-BE-r1-p0238 && SF-BE-r1-p0239 && SF-BE-r1-p0240,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0237 && BMS.SF-BE-r1-p0239 && PAN.SF-BE-r1-p0239 && LEF.SF-BE-r1-p0239,ANTHESIS && MATURITY
49 && 50 && 51 && 52,6,PI_455221,116,147,154,1.60,,1.30,,,,37.97,0.59,10.9,65.45,3.14,8.94,22.48,93.04,0.9,5.85,30.38,68.78,58.63,54.66,20.27,82.24,0.88,62.48,11.71,32.12,29.04,0.63657,,,0.30665,0.37904 && 0.18414,3.6382 && 3.1426,,23.5932 && 16.6403,139.0,16.5126214353,,,340636.578 && 340635.8835 && 340634.2955 && 340633.6005,3832678.63 && 3832678.865 && 3832679.505 && 3832679.74,,,,,SF-BE-r1-p0285 && SF-BE-r1-p0286 && SF-BE-r1-p0287 && SF-BE-r1-p0288,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0285 && BMS.SF-BE-r1-p0287 && PAN.SF-BE-r1-p0287 && LEF.SF-BE-r1-p0287,ANTHESIS && MATURITY
49 && 50 && 51 && 52,7,PI_329286,94,95,99,0.70,,0.61,,,,40.57,0.77,12.23,66,2.08,9.09,7.21,90.39,1.07,4.07,35.04,83.61,61.85,59.53,19.02,24.23,0.54,72.66,13.5,36.5,27.44,0.61361,,,0.25936,0.33122 && 0.23238,2.3203 && 5.885,,19.6857 && 19.8506,96.0,2.16024689947,,,340638.097 && 340637.4015 && 340635.8215 && 340635.1265,3832682.955 && 3832683.19 && 3832683.835 && 3832684.065,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,SF-BE-r1-p0333 && SF-BE-r1-p0334 && SF-BE-r1-p0335 && SF-BE-r1-p0336,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0333 && BMS.SF-BE-r1-p0335 && PAN.SF-BE-r1-p0335 && LEF.SF-BE-r1-p0335,ANTHESIS && MATURITY
49 && 50 && 51 && 52,8,PI_563009,115,130,130,1.06,,0.86,,,,32.97,0.52,10.83,58.11,4.87,11.36,26.09,92.42,0.91,5.1,32.84,69.51,61.37,59.43,29.49,119.66,0.89,61.62,16.98,27.87,28.05,0.67842,,,0.30567,0.67421 && 0.558,2.3371 && 31.1781,,9.5064 && 57.9193,125.0,7.07106781187,,,340639.655 && 340638.959 && 340637.379 && 340636.683,3832687.385 && 3832687.615 && 3832688.25 && 3832688.485,PHOTOPERIOD_SENSITIVE,Cellulosic,Nigeria,Guinea-caudatum,SF-BE-r1-p0381 && SF-BE-r1-p0382 && SF-BE-r1-p0383 && SF-BE-r1-p0384,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0381 && BMS.SF-BE-r1-p0383 && PAN.SF-BE-r1-p0383 && LEF.SF-BE-r1-p0383,ANTHESIS && MATURITY
49 && 50 && 51 && 52,9,PI_329319,101,86,93,1.20,,0.96,,,,39.35,0.65,11.54,67.06,3.2,9.3,18.92,91.82,1.01,4.85,31.54,74.56,59.46,55.4,18.01,62.58,0.65,66.3,11.52,34.5,30.24,0.26256,,,0.094822,0.12699 && 0.19898,3.3178 && 3.5663,,8.3236 && 16.0094,93.3333333333,6.12825877028,,,340641.1475 && 340640.4505 && 340638.868 && 340638.1715,3832691.635 && 3832691.865 && 3832692.475 && 3832692.705,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,SF-BE-r1-p0429 && SF-BE-r1-p0430 && SF-BE-r1-p0431 && SF-BE-r1-p0432,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0429 && BMS.SF-BE-r1-p0431 && PAN.SF-BE-r1-p0431 && LEF.SF-BE-r1-p0431,ANTHESIS && MATURITY
49 && 50 && 51 && 52,10,PI_273969,282,261,270,1.25,1.19,1.07,9,10,11,36.03,0.51,6.95,61.68,2.71,6.62,25.36,91.79,0.88,5.73,32.21,67.96,60.92,56.2,28.33,60.69,0.6,63.77,17.73,30.3,27.08,0.078261,,,0.26746,0.58713 && 0.58726,11.0493 && 21.9632,,39.5378 && 36.1478,271.0,8.60232526704,10.0,0.816496580928,340642.6785 && 340641.9825 && 340640.3835 && 340639.687,3832695.995 && 3832696.225 && 3832696.77 && 3832697.005,PHOTOPERIOD_INSENSITIVE,Sweet,Ethiopia,,SF-BE-r1-p0477 && SF-BE-r1-p0478 && SF-BE-r1-p0479 && SF-BE-r1-p0480,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0477 && BMS.SF-BE-r1-p0479 && PAN.SF-BE-r1-p0479 && LEF.SF-BE-r1-p0479,ANTHESIS && MATURITY
49 && 50 && 51 && 52,11,PI_152816,190,199,182,1.10,1.08,0.84,12,12,13,31.01,0.46,9.83,54.2,2.65,8.52,25.98,91.41,0.85,5.11,35.97,70.2,64.21,62.6,33.69,92.21,0.76,65.4,22.8,25.9,25.13,0.15093,,,0.23823,0.59883 && 0.44693,9.0441 && 16.5093,,42.7038 && 61.5683,190.333333333,6.94422221867,12.3333333333,0.471404520791,340644.249 && 340643.554 && 340641.9245 && 340641.229,3832700.465 && 3832700.7 && 3832701.14 && 3832701.375,PHOTOPERIOD_INSENSITIVE,Sweet,Sudan,,SF-BE-r1-p0525 && SF-BE-r1-p0526 && SF-BE-r1-p0527 && SF-BE-r1-p0528,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0525 && BMS.SF-BE-r1-p0527 && PAN.SF-BE-r1-p0527 && LEF.SF-BE-r1-p0527,ANTHESIS && MATURITY
49 && 50 && 51 && 52,12,PI_154846,212,206,215,1.33,,1.16,,,,33.01,0.48,7.55,57.46,2.8,5.88,26.62,91.52,0.82,6.24,31.7,68.31,61.2,57.28,33.33,35.53,0.66,63.4,22.81,26.77,25.46,0.065994,,,0.20256,0.62877 && 0.32101,2.6272 && 17.1015,,38.1834 && 39.0444,211.0,3.74165738677,,,340645.762 && 340645.066 && 340643.46 && 340642.764,3832704.77 && 3832705.005 && 3832705.495 && 3832705.73,PHOTOPERIOD_SENSITIVE,Sweet,Uganda,,SF-BE-r1-p0573 && SF-BE-r1-p0574 && SF-BE-r1-p0575 && SF-BE-r1-p0576,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0573 && BMS.SF-BE-r1-p0575 && PAN.SF-BE-r1-p0575 && LEF.SF-BE-r1-p0575,ANTHESIS && MATURITY
49 && 50 && 51 && 52,13,PI_570393,79,64,77,1.04,,0.80,,,,39.17,0.7,15.34,63.48,1.68,12.78,1.97,91.06,1.07,3.62,37.96,76.61,63.01,62.99,20.01,99.89,1.14,70.74,15.07,35.55,26.65,0.57126,,,0.052186,0.071487 && 0.22857,4.2657 && 8.9752,,42.5659 && 5.6539,73.3333333333,6.64997911442,,,340647.2345 && 340646.539 && 340644.969 && 340644.2735,3832708.96 && 3832709.195 && 3832709.775 && 3832710.01,PHOTOPERIOD_SENSITIVE,Cellulosic,Sudan,Caudatum,SF-BE-r1-p0621 && SF-BE-r1-p0622 && SF-BE-r1-p0623 && SF-BE-r1-p0624,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0621 && BMS.SF-BE-r1-p0623 && PAN.SF-BE-r1-p0623 && LEF.SF-BE-r1-p0623,ANTHESIS && MATURITY
49 && 50 && 51 && 52,14,PI_646242,119,104,102,0.99,,0.83,,,,35.01,0.57,11.92,60.55,4.25,10.62,24.52,91.66,0.97,4.8,33.25,67.88,60.71,58.68,24.29,103.84,0.57,63.08,14.41,30.21,27.26,0.72063,,,0.26697,0.42464 && 0.18123,3.4629 && 6.2867,,27.2898 && 37.3867,108.333333333,7.58653778449,,,340648.6955 && 340648.0015 && 340646.44 && 340645.746,3832713.12 && 3832713.36 && 3832713.95 && 3832714.19,PHOTOPERIOD_SENSITIVE,Cellulosic,Uganda,,SF-BE-r1-p0669 && SF-BE-r1-p0670 && SF-BE-r1-p0671 && SF-BE-r1-p0672,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0669 && BMS.SF-BE-r1-p0671 && PAN.SF-BE-r1-p0671 && LEF.SF-BE-r1-p0671,ANTHESIS && MATURITY
49 && 50 && 51 && 52,15,PI_619807,62,56,66,0.57,,0.48,,,,34.7,0.61,11.27,59.84,3.09,11.11,26.27,91.32,0.96,5.3,34.73,71.39,60.9,58.81,25.34,101.49,0.72,65.98,13.92,29.4,26.24,0.27816,,,0.23283,0.36842 && 0.44062,2.3653 && 9.1027,,42.0834 && 23.6733,61.3333333333,4.10960933531,,,340650.195 && 340649.5005 && 340647.97 && 340647.2755,3832717.39 && 3832717.63 && 3832718.285 && 3832718.52,PHOTOPERIOD_SENSITIVE,Sweet,Uganda,,SF-BE-r1-p0717 && SF-BE-r1-p0718 && SF-BE-r1-p0719 && SF-BE-r1-p0720,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0717 && BMS.SF-BE-r1-p0719 && PAN.SF-BE-r1-p0719 && LEF.SF-BE-r1-p0719,ANTHESIS && MATURITY
49 && 50 && 51 && 52,16,PI_329351,157,119,144,1.20,,1.02,,,,39.47,0.66,10.81,66.1,3.13,8.33,14.3,92.08,1.04,5.64,30.86,77.47,58.49,54.15,18.93,66.52,0.66,68.61,11.36,33.83,29.09,0.66327,,,0.26005,0.31125 && 0.16699,2.403 && 5.5869,,20.0662 && 28.8251,140.0,15.76916823,,,340651.678 && 340650.982 && 340649.475 && 340648.779,3832721.605 && 3832721.845 && 3832722.555 && 3832722.79,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,SF-BE-r1-p0765 && SF-BE-r1-p0766 && SF-BE-r1-p0767 && SF-BE-r1-p0768,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0765 && BMS.SF-BE-r1-p0767 && PAN.SF-BE-r1-p0767 && LEF.SF-BE-r1-p0767,ANTHESIS && MATURITY
49 && 50 && 51 && 52,17,PI_452692,131,112,128,1.25,,1.02,,,,38.32,0.63,10.17,64.95,2.74,8.2,17.12,92.34,0.96,5.4,32.31,69.81,59.6,56.65,23.16,70.08,0.66,64.43,14.36,32.92,27.95,0.67399,,,0.26751,0.46313 && 0.33088,2.4743 && 12.6976,,28.9088 && 15.4231,123.666666667,8.33999733546,,,340653.1785 && 340652.482 && 340650.9885 && 340650.2915,3832725.875 && 3832726.11 && 3832726.845 && 3832727.075,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,Durra,SF-BE-r1-p0813 && SF-BE-r1-p0814 && SF-BE-r1-p0815 && SF-BE-r1-p0816,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0813 && BMS.SF-BE-r1-p0815 && PAN.SF-BE-r1-p0815 && LEF.SF-BE-r1-p0815,ANTHESIS && MATURITY
49 && 50 && 51 && 52,19,PI_563331,158,154,157,1.55,,1.27,,,,37.28,0.57,8.06,62.98,2.73,6.18,22.77,92.9,0.88,5.83,30.7,65.27,59.74,55.81,26.98,60.12,0.68,60.18,17.85,31.45,27.18,0.32023,,,0.22792,0.46738 && 0.34499,1.8262 && 16.9545,,27.6261 && 26.4273,156.333333333,1.6996731712,,,340656.2435 && 340655.547 && 340654.011 && 340653.3145,3832734.6 && 3832734.835 && 3832735.415 && 3832735.65,PHOTOPERIOD_SENSITIVE,Sweet,Ethiopia,Durra,SF-BE-r1-p0909 && SF-BE-r1-p0910 && SF-BE-r1-p0911 && SF-BE-r1-p0912,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0909 && BMS.SF-BE-r1-p0911 && PAN.SF-BE-r1-p0911 && LEF.SF-BE-r1-p0911,ANTHESIS && MATURITY
49 && 50 && 51 && 52,20,PI_562781,118,113,91,1.02,,0.80,,,,34.68,0.58,12.89,60.73,2.86,12.15,24.85,91,1.01,4.45,36.11,71.32,62.3,61.25,25.48,114.14,0.49,66.61,14.19,30.23,27.83,0.45281,,,0.086117,0.45289 && 0.25195,6.3797 && 8.5599,,28.4953 && 27.2545,107.333333333,11.7284080572,,,340657.795 && 340657.098 && 340655.5655 && 340654.869,3832739.015 && 3832739.25 && 3832739.825 && 3832740.06,PHOTOPERIOD_SENSITIVE,Cellulosic,Mali,Guinea,SF-BE-r1-p0957 && SF-BE-r1-p0958 && SF-BE-r1-p0959 && SF-BE-r1-p0960,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p0957 && BMS.SF-BE-r1-p0959 && PAN.SF-BE-r1-p0959 && LEF.SF-BE-r1-p0959,ANTHESIS && MATURITY
49 && 50 && 51 && 52,21,PI_329466,214,193,195,0.57,,0.48,,,,38.29,0.51,6.44,65.4,3.48,4.77,22.41,92.74,0.84,6.27,27.9,63.15,58.12,53.13,27.26,40.94,0.38,58.8,16.18,32.02,28.83,0.041353,,,0.052101 && 0.26262,0.17278 && 0.19554,1.3599 && 3.3269,,14.9606 && 29.8314,200.666666667,9.46337971105,,,340659.347 && 340658.649 && 340657.099 && 340656.401,3832743.43 && 3832743.665 && 3832744.175 && 3832744.405,PHOTOPERIOD_INSENSITIVE,Cellulosic,Ethiopia,,SF-BE-r1-p1005 && SF-BE-r1-p1006 && SF-BE-r1-p1007 && SF-BE-r1-p1008,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p1005 && BMS.SF-BE-r1-p1007 && PAN.SF-BE-r1-p1007 && LEF.SF-BE-r1-p1007,ANTHESIS && MATURITY
49 && 50 && 51 && 52,22,PI_337680,89,88,104,0.70,,0.52,,,,41.37,0.67,13.08,68.08,1.93,9.75,13.4,91.08,1.09,2.93,35.78,84.78,62.4,58.99,16.36,51.48,0.47,72.59,10.16,38.44,29.27,0.55183 && 0.70718,,,0.182 && 0.18018,0.16219 && 0.17666,4.2649 && 2.0326,,12.6945 && 10.6654,93.6666666667,7.31816613337,,,340660.7835 && 340660.0855 && 340658.6065 && 340657.908,3832747.52 && 3832747.75 && 3832748.445 && 3832748.675,PHOTOPERIOD_SENSITIVE,Cellulosic,Ethiopia,,SF-BE-r1-p1053 && SF-BE-r1-p1054 && SF-BE-r1-p1055 && SF-BE-r1-p1056,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p1053 && BMS.SF-BE-r1-p1055 && PAN.SF-BE-r1-p1055 && LEF.SF-BE-r1-p1055,ANTHESIS && MATURITY
49 && 50 && 51 && 52,23,PI_156178,83,70,63,0.34,,0.27,,,,31.69,0.54,11.06,56.91,2.57,8.63,21.32,91.71,0.88,5.22,35.46,71.19,62.84,60.75,28.4,78.33,0.87,68.09,19.16,26.47,26.93,0.75016 && 0.65733,0.032134,,0.24453 && 0.16342,0.24394 && 0.18954,2.6229 && 2.3339,,18.5606 && 20.0015,72.0,8.2865352631,,,340662.312 && 340661.6145 && 340660.144 && 340659.4465,3832751.87 && 3832752.105 && 3832752.81 && 3832753.045,PHOTOPERIOD_SENSITIVE,Cellulosic,Malawi,Guinea,SF-BE-r1-p1101 && SF-BE-r1-p1102 && SF-BE-r1-p1103 && SF-BE-r1-p1104,,1 of 4 && 2 of 4 && 3 of 4 && 4 of 4,BIOMASS && PANICLE && LEAF,BMS. && PAN. && LEF.,SF-BE-r1-p1101 && BMS.SF-BE-r1-p1103 && PAN.SF-BE-r1-p1103 && LEF.SF-BE-r1-p1103,ANTHESIS && MATURITY
